Episode,Step,State_Moisture,State_Temperature,State_Sunlight,Action,Reward,Next_Moisture,Next_Temperature,Next_Sunlight,Epsilon
84,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
84,42,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
84,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
84,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,1,Dry,Low,High,Water Pump ON,0,Optimal,Low,High,0.05
85,2,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.05
85,3,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
85,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
85,31,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
85,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
85,34,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
85,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,38,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
85,39,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
85,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
85,41,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
85,42,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
85,43,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Low,0.05
85,44,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.05
85,45,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
85,46,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
85,47,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
85,48,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
85,49,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
85,50,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,High,0.05
86,1,Dry,Low,Low,Water Pump OFF,-2,Optimal,Low,Low,0.05
86,2,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.05
86,3,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
86,4,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
86,5,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
86,6,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
86,7,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
86,8,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
86,9,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
86,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,11,Optimal,Optimal,Medium,Water Pump ON,10,Optimal,Optimal,Medium,0.05
86,12,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,13,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,14,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,15,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,16,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,17,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,18,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,19,Wet,Optimal,Medium,Water Pump OFF,7,Wet,Optimal,Medium,0.05
86,20,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,21,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,22,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,23,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,24,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,25,Optimal,Optimal,Medium,Water Pump ON,10,Optimal,Optimal,Medium,0.05
86,26,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,27,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,28,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
86,29,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
86,30,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Low,0.05
86,31,Wet,Optimal,Low,Water Pump OFF,3,Optimal,Optimal,Low,0.05
86,32,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
86,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
86,38,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
86,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
86,45,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.05
86,46,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
86,47,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
86,48,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
86,49,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
86,50,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Low,0.05
87,1,Wet,Optimal,Low,Water Pump OFF,3,Optimal,Optimal,Low,0.05
87,2,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
87,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
87,33,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
87,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
87,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,1,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
88,2,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,25,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
88,26,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
88,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
88,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,1,Wet,High,Low,Heater OFF,0,Wet,Optimal,Low,0.05
89,2,Wet,Optimal,Low,Water Pump OFF,3,Optimal,Optimal,Low,0.05
89,3,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
89,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,14,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
89,15,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
89,16,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
89,17,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
89,18,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
89,19,Optimal,Low,Medium,Heater ON,7,Optimal,Optimal,Medium,0.05
89,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,29,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
89,30,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
89,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,32,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,High,0.05
89,33,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.05
89,34,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
89,35,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
89,36,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
89,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
89,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,1,Dry,Low,High,Water Pump OFF,-2,Optimal,Low,High,0.05
90,2,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.05
90,3,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
90,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
90,16,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
90,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
90,25,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
90,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
90,42,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
90,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
90,49,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.05
90,50,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
91,1,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
91,2,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
91,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
